identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/accountAssistance,product/alarmType,product/architecturalReview,product/architectureSupport,product/attachmentType,product/availability,product/availabilityZone,product/bestPractices,product/bundle,product/bundleDescription,product/bundleGroup,product/cacheEngine,product/cacheMemorySizeGb,product/cacheType,product/capacitystatus,product/caseSeverityresponseTimes,product/category,product/ciType,product/classicnetworkingsupport,product/clockSpeed,product/computeFamily,product/computeType,product/contentType,product/countsAgainstQuota,product/cputype,product/currentGeneration,product/customerServiceAndCommunities,product/dataTransferQuota,product/dataType,product/databaseEdition,product/databaseEngine,product/dedicatedEbsThroughput,product/deploymentOption,product/describes,product/description,product/directorySize,product/directoryType,product/directoryTypeDescription,product/durability,product/ecu,product/edition,product/endpointType,product/engineCode,product/enhancedNetworkingSupported,product/equivalentondemandsku,product/feeCode,product/feeDescription,product/fileSystemType,product/freeOverage,product/freeTier,product/freeTrial,product/fromLocation,product/fromLocationType,product/fromRegionCode,product/gets,product/gpu,product/group,product/groupDescription,product/includedServices,product/insightstype,product/instance,product/instanceFamily,product/instanceType,product/instanceTypeFamily,product/intelAvx2Available,product/intelAvxAvailable,product/intelTurboAvailable,product/io,product/launchSupport,product/license,product/licenseModel,product/location,product/locationType,product/logsDestination,product/mailboxStorage,product/marketoption,product/maxIopsBurstPerformance,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/maximumExtendedStorage,product/maximumStorageVolume,product/memory,product/memoryGib,product/memorytype,product/messageDeliveryFrequency,product/messageDeliveryOrder,product/minVolumeSize,product/minimumStorageVolume,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/operationsSupport,product/opsItems,product/origin,product/overageType,product/parameterType,product/physicalProcessor,product/platodataanalyzedtype,product/platopricingtype,product/platopricingunittype,product/platostoragetype,product/platousagetype,product/platovolumetype,product/preInstalledSw,product/pricingUnit,product/proactiveGuidance,product/processorArchitecture,product/processorFeatures,product/productFamily,product/programmaticCaseManagement,product/provisioned,product/queueType,product/recipient,product/region,product/regionCode,product/replicationType,product/requestDescription,product/requestType,product/resourceEndpoint,product/resourceType,product/rootvolume,product/routingTarget,product/routingType,product/runningMode,product/servicecode,product/servicename,product/sku,product/softwareIncluded,product/standardStorageRetentionIncluded,product/steps,product/storage,product/storageClass,product/storageMedia,product/storageType,product/subscriptionType,product/technicalSupport,product/tenancy,product/thirdpartySoftwareSupport,product/throughput,product/throughputCapacity,product/tiertype,product/toLocation,product/toLocationType,product/toRegionCode,product/training,product/transferType,product/type,product/updates,product/usageFamily,product/usagetype,product/uservolume,product/vcpu,product/version,product/volumeApiName,product/volumeType,product/vpcnetworkingsupport,product/whoCanOpenCases,product/withActiveUsers,pricing/RateCode,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod,resourceTags/user:Name,resourceTags/user:Owner,resourceTags/user:Project,resourceTags/user:Team,resourceTags/user:name,resourceTags/user:owner,resourceTags/user:protection,resourceTags/user:team,costCategory/AWS Support Plan by Org
nl234lgio6wfer57w2bmfnkvfklss2j5mnxrrmdo6aj5g3y5lhqa,2021-11-06T00:00:00Z/2021-11-07T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-06T01:00:00Z,2021-11-06T22:00:00Z,AmazonS3,USW1-Requests-Tier1,PutObject,,qauswest,10.0000000000,,,USD,0.0000055000,0.0000550000,0.0000055000,0.0000550000,"$0.0055 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,,,,,US West (N. California),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,us-west-1,us-west-1,,,,,,,,,,AmazonS3,Amazon Simple Storage Service,CE79BJ8EJA6B9EDP,,,,,,,,,,,,,,,,,,,,,,,USW1-Requests-Tier1,,,,,,,,,CE79BJ8EJA6B9EDP.JRTCKXETXF.6YS6EN2CT7,5272968069,USD,0.0000550000,0.0000055000,OnDemand,Requests,,,,,,,,,,6689367298,,,,,,,,,,,,,,,,,,,,,,,,
44v42gplwstjdxvhkqzhfv6wepf3qvkz6hrggty3vbhcmai3acea,2021-11-20T00:00:00Z/2021-11-21T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-20T04:00:00Z,2021-11-20T16:00:00Z,AmazonS3,Requests-Tier1,CopyObject,,questqabucket,2.0000000000,,,USD,0.0000050000,0.0000100000,0.0000050000,0.0000100000,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,us-east-1,us-east-1,,,,,,,,,,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,,,,,,,,,,,,,,,Requests-Tier1,,,,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,5272966723,USD,0.0000100000,0.0000050000,OnDemand,Requests,,,,,,,,,,6689367298,,,,,,,,,,,,,,,,,,,,,,,,
p3qmybaiik6sfreykivfafwai5zlaxkixyryqzwdura4tflf6kwa,2021-11-07T00:00:00Z/2021-11-08T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-07T18:00:00Z,2021-11-07T19:00:00Z,AmazonEC2,USE2-APS1-AWS-Out-Bytes,PublicIP-Out,,i-0607c812cd67cc21d,0.0000001118,,,USD,0.0200000000,0.0000000022,0.0200000000,0.0000000022,$0.02 per GB - US East (Ohio) data transfer to Asia Pacific (Singapore),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,,us-east-2,,,,,,,,,,,AWSDataTransfer,AWS Data Transfer,PHGREBPW3547V5TW,,,,,,,,,,,,,,,Asia Pacific (Singapore),AWS Region,ap-southeast-1,,InterRegion Outbound,,,,USE2-APS1-AWS-Out-Bytes,,,,,,,,,PHGREBPW3547V5TW.JRTCKXETXF.6YS6EN2CT7,5413859255,USD,0.0000000022,0.0200000000,OnDemand,GB,,,,,,,,,,6689367569,,,,,,,,,,,,,,,,ECS Instance - EC2ContainerService-linuxecscluster,,,,,,,,
wmhxfs43a3m52jiku3rn7r4kzbntmtfciegh5xu5wganytpmkdsq,2021-11-25T00:00:00Z/2021-11-26T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-25T00:00:00Z,2021-11-26T00:00:00Z,AmazonCloudWatch,EUW2-CW:Requests,ListMetrics,,,288.0000000000,,,USD,0.0000100000,0.0028800000,0.0000100000,0.0028800000,"$0.01 per 1,000 requests",,"Amazon Web Services, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CW-Requests,CloudWatch API Requests,,,,,,,,,,,,,,EU (London),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,eu-west-2,eu-west-2,,,,,,,,,,AmazonCloudWatch,AmazonCloudWatch,RMERP3FSSCEYGXJH,,,,,,,,,,,,,,,,,,,,,,,EUW2-CW:Requests,,,,,,,,,RMERP3FSSCEYGXJH.JRTCKXETXF.6YS6EN2CT7,5414098014,USD,0.0028800000,0.0000100000,OnDemand,Requests,,,,,,,,,,1019505818,,,,,,,,,,,,,,,,,,,,,,,,
wk2rx3a7p3ypcmwspc6pawhevbrqyrriqt3uaf5ysrwcyxokjzba,2021-11-14T00:00:00Z/2021-11-15T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-14T00:00:00Z,2021-11-15T00:00:00Z,AmazonCloudWatch,CW:GMD-Metrics,GetMetricData,,,864.0000000000,,,USD,0.0000100000,0.0086400000,0.0000100000,0.0086400000,"$0.01 per 1,000 metrics requested using GetMetricData API - US East (Northern Virginia)",,"Amazon Web Services, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CW-Requests,CloudWatch Bulk API Requests,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,GetMetricData,,,,,,,,,,,,,,,,,,API Request,,,,,us-east-1,us-east-1,,,,,,,,,,AmazonCloudWatch,AmazonCloudWatch,ST83NCNZMVRKWEVJ,,,,,,,,,,,,,,,,,,,,,,,CW:GMD-Metrics,,,,,,,,,ST83NCNZMVRKWEVJ.JRTCKXETXF.6YS6EN2CT7,5414097497,USD,0.0086400000,0.0000100000,OnDemand,Metrics,,,,,,,,,,1019505818,,,,,,,,,,,,,,,,,,,,,,,,
egc65dvkd73swq2a5xezssvcyaqfojxhszme6hp7f22wegq3mmca,2021-11-16T00:00:00Z/2021-11-17T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-16T01:00:00Z,2021-11-16T02:00:00Z,AmazonCloudWatch,USE2-TimedStorage-ByteHrs,HourlyStorageMetering,,arn:aws:logs:us-east-2:777297343458:log-group:/aws/lambda/hello-world-python,0.0000000428,,,USD,0.0300000000,0.0000000013,0.0300000000,0.0000000013,$0.03 per GB-mo of log storage - US East (Ohio),,"Amazon Web Services, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Storage Snapshot,,,,,us-east-2,us-east-2,,,,,,,,,,AmazonCloudWatch,AmazonCloudWatch,X7X4WD4A95NDR9U5,,,,,,Amazon S3,,,,,,,,,,,,,,,,,USE2-TimedStorage-ByteHrs,,,Current,,,,,,X7X4WD4A95NDR9U5.JRTCKXETXF.6YS6EN2CT7,5414097816,USD,0.0000000013,0.0300000000,OnDemand,GB-Mo,,,,,,,,,,1019505818,,,,,,,,,,,,,,,,,,,,,,,,
5crkal7xsf5iszd3e3mcgkelefk5fh2i3ektixfxto5xo3y7e4ea,2021-11-22T00:00:00Z/2021-11-23T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-22T00:00:00Z,2021-11-23T00:00:00Z,AmazonCloudWatch,APN1-CW:Requests,ListMetrics,,,288.0000000000,,,USD,0.0000100000,0.0028800000,0.0000100000,0.0028800000,"$0.01 per 1,000 requests",,"Amazon Web Services, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CW-Requests,CloudWatch API Requests,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,ap-northeast-1,ap-northeast-1,,,,,,,,,,AmazonCloudWatch,AmazonCloudWatch,6YNRQJSZYEK9JAGH,,,,,,,,,,,,,,,,,,,,,,,APN1-CW:Requests,,,,,,,,,6YNRQJSZYEK9JAGH.JRTCKXETXF.6YS6EN2CT7,5414097705,USD,0.0028800000,0.0000100000,OnDemand,Requests,,,,,,,,,,1019505818,,,,,,,,,,,,,,,,,,,,,,,,
q6atfckjicm7y7ixio6faj63a3mkgpjkwigsjlelrdotk3yaa5mq,2021-11-15T00:00:00Z/2021-11-16T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-15T00:00:00Z,2021-11-16T00:00:00Z,AmazonCloudWatch,APS3-CW:Requests,ListMetrics,,,288.0000000000,,,USD,0.0000100000,0.0028800000,0.0000100000,0.0028800000,"$0.01 per 1,000 requests",,"Amazon Web Services, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CW-Requests,CloudWatch API Requests,,,,,,,,,,,,,,Asia Pacific (Mumbai),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,ap-south-1,ap-south-1,,,,,,,,,,AmazonCloudWatch,AmazonCloudWatch,6YXWM6VW5RNR9ZA7,,,,,,,,,,,,,,,,,,,,,,,APS3-CW:Requests,,,,,,,,,6YXWM6VW5RNR9ZA7.JRTCKXETXF.6YS6EN2CT7,5414097620,USD,0.0028800000,0.0000100000,OnDemand,Requests,,,,,,,,,,1019505818,,,,,,,,,,,,,,,,,,,,,,,,
afh7ae7yt43trjwme6alcgmn5wg2k3docih43w3ppwrv7lpuwona,2021-11-17T00:00:00Z/2021-11-18T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-17T14:00:00Z,2021-11-17T15:00:00Z,AWSQueueService,Requests-RBP,List,,,1.0000000000,,,USD,0.0000004000,0.0000004000,0.0000004000,0.0000004000,$0.40 per million Amazon SQS standard requests in Tier1 in US East (N Virginia),,"Amazon Web Services, Inc.",Amazon Simple Queue Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SQS-APIRequest-Tier1,Amazon SQS Requests,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,At Least Once,Not Guaranteed,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,Standard,,us-east-1,us-east-1,,,,,,,,,,AWSQueueService,Amazon Simple Queue Service,8RN6B8U4MERHRXP3,,,,,,,,,,,,,,,,,,,,,,,Requests-RBP,,,,,,,,,8RN6B8U4MERHRXP3.JRTCKXETXF.VXGXCWQKTY,5226901034,USD,0.0000004000,0.0000004000,OnDemand,Requests,,,,,,,,,,1019505701,,,,,,,,,,,,,,,,,,,,,,,,
zo7p4ullgiih2nz36uw5fsderp3vqctoi3xpp3xrk4op6x42ce4q,2021-11-12T00:00:00Z/2021-11-13T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-12T00:00:00Z,2021-11-12T19:00:00Z,AmazonEC2,USE2-USW2-AWS-Out-Bytes,PublicIP-Out,,i-0607c812cd67cc21d,0.0000008346,,,USD,0.0200000000,0.0000000166,0.0200000000,0.0000000166,$0.02 per GB - US East (Ohio) data transfer to US West (Oregon),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,,us-east-2,,,,,,,,,,,AWSDataTransfer,AWS Data Transfer,H6CM7XJ9ZZ2JD2NZ,,,,,,,,,,,,,,,US West (Oregon),AWS Region,us-west-2,,InterRegion Outbound,,,,USE2-USW2-AWS-Out-Bytes,,,,,,,,,H6CM7XJ9ZZ2JD2NZ.JRTCKXETXF.6YS6EN2CT7,5413858525,USD,0.0000000167,0.0200000000,OnDemand,GB,,,,,,,,,,6689367569,,,,,,,,,,,,,,,,ECS Instance - EC2ContainerService-linuxecscluster,,,,,,,,
7wjekbytq4g6ajccxsjxc6oeshmbqy5n6zwei4bypu4lkokph25q,2021-11-22T00:00:00Z/2021-11-23T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-22T00:00:00Z,2021-11-22T18:00:00Z,AmazonEC2,USE2-USE1-AWS-In-Bytes,PublicIP-In,,i-0607c812cd67cc21d,0.0000003987,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - US East (Ohio) data transfer from US East (Northern Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,,us-east-2,,,,,,,,,,,AWSDataTransfer,AWS Data Transfer,PJY6CW7GDQYM5RHH,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,us-east-1,,InterRegion Inbound,,,,USE2-USE1-AWS-In-Bytes,,,,,,,,,PJY6CW7GDQYM5RHH.JRTCKXETXF.6YS6EN2CT7,5413861799,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,6689367569,,,,,,,,,,,,,,,,ECS Instance - EC2ContainerService-linuxecscluster,,,,,,,,
4swlanxj5yv6cfkxypuszwu4mbwsib677tgjjyeafqnhu5yauh6q,2021-11-14T00:00:00Z/2021-11-15T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-14T00:00:00Z,2021-11-15T00:00:00Z,AmazonCloudWatch,USW1-CW:Requests,ListMetrics,,,288.0000000000,,,USD,0.0000100000,0.0028800000,0.0000100000,0.0028800000,"$0.01 per 1,000 requests",,"Amazon Web Services, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CW-Requests,CloudWatch API Requests,,,,,,,,,,,,,,US West (N. California),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,us-west-1,us-west-1,,,,,,,,,,AmazonCloudWatch,AmazonCloudWatch,669TB9D576EWYZN3,,,,,,,,,,,,,,,,,,,,,,,USW1-CW:Requests,,,,,,,,,669TB9D576EWYZN3.JRTCKXETXF.6YS6EN2CT7,5414097973,USD,0.0028800000,0.0000100000,OnDemand,Requests,,,,,,,,,,1019505818,,,,,,,,,,,,,,,,,,,,,,,,
wk2rx3a7p3ypcmwspc6pawhevbrqyrriqt3uaf5ysrwcyxokjzba,2021-11-09T00:00:00Z/2021-11-10T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-09T00:00:00Z,2021-11-10T00:00:00Z,AmazonCloudWatch,CW:GMD-Metrics,GetMetricData,,,864.0000000000,,,USD,0.0000100000,0.0086400000,0.0000100000,0.0086400000,"$0.01 per 1,000 metrics requested using GetMetricData API - US East (Northern Virginia)",,"Amazon Web Services, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CW-Requests,CloudWatch Bulk API Requests,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,GetMetricData,,,,,,,,,,,,,,,,,,API Request,,,,,us-east-1,us-east-1,,,,,,,,,,AmazonCloudWatch,AmazonCloudWatch,ST83NCNZMVRKWEVJ,,,,,,,,,,,,,,,,,,,,,,,CW:GMD-Metrics,,,,,,,,,ST83NCNZMVRKWEVJ.JRTCKXETXF.6YS6EN2CT7,5414097497,USD,0.0086400000,0.0000100000,OnDemand,Metrics,,,,,,,,,,1019505818,,,,,,,,,,,,,,,,,,,,,,,,
hgprlvzanqojrp6yomh3gsubjc2pbr4dff4qtjk2mzhhkexdxuqq,2021-11-20T00:00:00Z/2021-11-21T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-20T00:00:00Z,2021-11-21T00:00:00Z,AmazonECS,USE2-ECS-EC2-GB-Hours,ECSTask-EC2,,arn:aws:ecs:us-east-2:777297343458:task/linuxecscluster/7d196d72f0d349bb94cfbbb2d9c52457,12.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.0 per GB-Hours for ECS-EC2-GB-Hours in US East (Ohio),,"Amazon Web Services, Inc.",Amazon Elastic Container Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,perGB,,,,,,,,,,,,,,,,,,,,,,,,,,Compute Metering,,,,,us-east-2,us-east-2,,,,,,,,,,AmazonECS,Amazon Elastic Container Service,UUU7J4RJN23RHT5W,,,,,,,,,,,,,,,,,,,,,,,USE2-ECS-EC2-GB-Hours,,,,,,,,,UUU7J4RJN23RHT5W.JRTCKXETXF.6YS6EN2CT7,5188962161,USD,0.0000000000,0.0000000000,OnDemand,GB-Hours,,,,,,,,,,1023115920,,,,,,,,,,,,,,,,,,,,,,,,
lwpwjotsuq3phjavvlkd7aifl6nc4qpdbkjmrijhg6nypts64bza,2021-11-20T00:00:00Z/2021-11-21T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-20T15:00:00Z,2021-11-20T16:00:00Z,AmazonS3,Requests-Tier2,ReadBucketPublicAccessBlock,,foglight-billing2,1.0000000000,,,USD,0.0000004000,0.0000004000,0.0000004000,0.0000004000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,us-east-1,us-east-1,,,,,,,,,,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,,,,,,,,,,,,,,,Requests-Tier2,,,,,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,5272967356,USD,0.0000004000,0.0000004000,OnDemand,Requests,,,,,,,,,,6689367298,,,,,,,,,,,,,,,,,,,,,,,,
axdpkev3xnoacleic55iaworqdbrgetxb3lqdkcto76tnge3u3ha,2021-11-13T00:00:00Z/2021-11-14T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-13T21:00:00Z,2021-11-13T23:00:00Z,AmazonEC2,USE2-CloudFront-Out-Bytes,RunInstances,,i-0607c812cd67cc21d,0.0000001863,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB data transfer out of US East (Ohio) to CloudFront,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,,us-east-2,,,,,,,,,,,AWSDataTransfer,AWS Data Transfer,2K2HTT68FEQ8VPRY,,,,,,,,,,,,,,,Amazon CloudFront,AWS Edge Location,,,InterRegion Outbound,,,,USE2-CloudFront-Out-Bytes,,,,,,,,,2K2HTT68FEQ8VPRY.JRTCKXETXF.6YS6EN2CT7,5413860636,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,6689367569,,,,,,,,,,,,,,,,ECS Instance - EC2ContainerService-linuxecscluster,,,,,,,,
slg7safujovrwlqdrvyzfieg27d73ll4ekjpudmrjd64adyoxoia,2021-11-13T00:00:00Z/2021-11-14T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-13T14:00:00Z,2021-11-13T15:00:00Z,AWSSecretsManager,USE1-AWSSecretsManagerAPIRequest,ListSecrets,,,1.0000000000,,,USD,0.0000050000,0.0000050000,0.0000050000,0.0000050000,$0.05 per 10000 API Requests,,"Amazon Web Services, Inc.",AWS Secrets Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWSSecretsManager-APIRequest,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,us-east-1,us-east-1,,,,,,,,,,AWSSecretsManager,AWS Secrets Manager,4MDZ5VNEJPMUTG9B,,,,,,,,,,,,,,,,,,,,,,,USE1-AWSSecretsManagerAPIRequest,,,,,,,,,4MDZ5VNEJPMUTG9B.JRTCKXETXF.6YS6EN2CT7,5013453426,USD,0.0000050000,0.0000050000,OnDemand,API Requests,,,,,,,,,,2585886133,,,,,,,,,,,,,,,,,,,,,,,,
